"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date"
"3826","211833","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","'alarm' & 'warning call'","//www.xeno-canto.org/211833/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/211833","D","12:00","2015-01-22"
"3827","211827","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/211827/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/211827","D","12:00","2015-01-07"
"3828","210178","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.12","-0.5445","call","//www.xeno-canto.org/210178/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/210178","D","08:29","2014-02-22"
"3829","209405","Parus","major","","Great Tit","José Carlos Sires","Spain","lora del río, sevilla, andalucía",NA,NA,"call","//www.xeno-canto.org/209405/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/209405","D","?","2014-12-04"
"3830","209403","Parus","major","","Great Tit","José Carlos Sires","Spain","lora del río, sevilla, andalucía",NA,NA,"call","//www.xeno-canto.org/209403/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/209403","D","?","2014-12-04"
"3831","209176","Parus","major","","Great Tit","José Carlos Sires","Spain","parque de maría luisa, sevilla, andalucía","37.3748","-5.9887","call","//www.xeno-canto.org/209176/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/209176","D","?","2014-12-02"
"3832","209175","Parus","major","","Great Tit","José Carlos Sires","Spain","parque de maría luisa, sevilla, andalucía","37.3748","-5.9887","call","//www.xeno-canto.org/209175/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/209175","D","?","2014-12-02"
"3833","209174","Parus","major","","Great Tit","José Carlos Sires","Spain","parque de maría luisa, sevilla, andalucía","37.3748","-5.9887","call","//www.xeno-canto.org/209174/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/209174","D","?","2014-12-02"
"3834","209173","Parus","major","","Great Tit","José Carlos Sires","Spain","parque de maría luisa, sevilla, andalucía","37.3748","-5.9887","call","//www.xeno-canto.org/209173/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/209173","D","?","2014-12-02"
"3835","209172","Parus","major","","Great Tit","José Carlos Sires","Spain","parque de maría luisa, sevilla, andalucía","37.3748","-5.9887","call","//www.xeno-canto.org/209172/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/209172","D","?","2014-12-02"
"3836","206915","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","warning call & scolding","//www.xeno-canto.org/206915/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/206915","D","08:30","2014-12-16"
"3837","205636","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","warning call","//www.xeno-canto.org/205636/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/205636","D","08:00","2014-12-03"
"3838","205303","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  East Lutton), North Yorkshire, England","54.1204","-0.5438","call","//www.xeno-canto.org/205303/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/205303","D","08:41","2014-12-03"
"3839","205302","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  East Lutton), North Yorkshire, England","54.1204","-0.5438","call","//www.xeno-canto.org/205302/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/205302","D","08:16","2014-12-03"
"3840","204437","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.12","-0.5445","call","//www.xeno-canto.org/204437/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/204437","D","08:59","2012-12-16"
"3841","204436","Parus","major","","Great Tit","david m","United Kingdom","Ryedale District (near  Helperthorpe), North Yorkshire, England","54.12","-0.5445","call","//www.xeno-canto.org/204436/download","//creativecommons.org/licenses/by-nc-nd/4.0/","https://www.xeno-canto.org/204436","D","08:56","2012-12-16"
"3842","203595","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/203595/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/203595","D","12:30","2014-11-22"
"3843","203593","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/203593/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/203593","D","11:00","2014-11-22"
"3844","203589","Parus","major","","Great Tit","johannes buhl","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/203589/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/203589","D","08:30","2014-11-22"
"3845","202461","Parus","major","","Great Tit","José Carlos Sires","Spain","parque del alamillo, sevilla, andalucía","37.4176","-5.9972","call","//www.xeno-canto.org/202461/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/202461","D","?","2014-11-10"
"3846","201616","Parus","major","","Great Tit","José Carlos Sires","Spain","dehesa de abajo, puebla del río, sevilla, andalucía","37.2072","-6.1784","call, male","//www.xeno-canto.org/201616/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/201616","D","?","2014-10-05"
"3847","201615","Parus","major","","Great Tit","José Carlos Sires","Spain","dehesa de abajo, puebla del río, sevilla, andalucía","37.2072","-6.1784","male, song","//www.xeno-canto.org/201615/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/201615","D","?","2014-10-05"
"3848","200052","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/200052/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/200052","D","09:00","2014-10-25"
"3849","200045","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/200045/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/200045","D","09:00","2014-10-25"
"3850","199627","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/199627/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/199627","D","12:00","2014-10-18"
"3851","199623","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/199623/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/199623","D","11:00","2014-10-18"
"3852","199429","Parus","major","","Great Tit","José Carlos Sires","Spain","castillo de las guardas, sevilla, andalucía","37.6916","-6.3157","call","//www.xeno-canto.org/199429/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/199429","D","?","2014-10-03"
"3853","199426","Parus","major","","Great Tit","José Carlos Sires","Spain","castillo de las guardas, sevilla, andalucía","37.6916","-6.3157","male, song","//www.xeno-canto.org/199426/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/199426","D","?","2014-10-03"
"3854","199425","Parus","major","","Great Tit","José Carlos Sires","Spain","castillo de las guardas, sevilla, andalucía","37.6916","-6.3157","call","//www.xeno-canto.org/199425/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/199425","D","?","2014-10-03"
"3855","199241","Parus","major","major","Great Tit","Albert Lastukhin","Russian Federation","Nonocheboksarsk","56.072","47.483","song","//www.xeno-canto.org/199241/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/199241","D","10:00","2014-06-05"
"3856","198536","Parus","major","","Great Tit","Buhl Johannes","Germany","Augsburg, Siebentischwald, (ObgaWe)","48.3289","10.9351","call","//www.xeno-canto.org/198536/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/198536","D","07:00","2014-10-10"
"3857","197059","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","song","//www.xeno-canto.org/197059/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/197059","D","10:00","2014-09-23"
"3858","196925","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","(alarm?) call","//www.xeno-canto.org/196925/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/196925","D","?","2014-09-24"
"3859","196908","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call","//www.xeno-canto.org/196908/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/196908","D","?","2014-09-23"
"3860","196907","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","call, song","//www.xeno-canto.org/196907/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/196907","D","?","2014-09-23"
"3861","195938","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154",", +scolding, call","//www.xeno-canto.org/195938/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/195938","D","09:30","2014-09-17"
"3862","195937","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154",", +scolding, call","//www.xeno-canto.org/195937/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/195937","D","09:30","2014-09-17"
"3863","188984","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154",", call, juvenile","//www.xeno-canto.org/188984/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/188984","D","10:00","2014-07-25"
"3864","183612","Parus","major","","Great Tit","Buhl Johannes","Germany","Augsburg, Stadtwald, near Lech km: 49,6","48.3447","10.9154","call","//www.xeno-canto.org/183612/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/183612","D","06:00","2014-06-19"
"3865","183600","Parus","major","","Great Tit","Buhl Johannes","Germany","Augsburg, Stadtwald, near Lech km: 49,6","48.3447","10.9154","call","//www.xeno-canto.org/183600/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/183600","D","08:00","2014-06-18"
"3866","182381","Parus","major","","Great Tit","Albert Lastukhin","Russian Federation","Kuvandyksky District, Orenburgskaya oblast","51.5666","57.4356","male, song","//www.xeno-canto.org/182381/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/182381","D","09:00","2014-05-19"
"3867","181226","Parus","major","","Great Tit","Buhl Johannes","Germany","Siebentischwald, Augsburg, Bavarian Swabia, Bavaria","48.3447","10.9154","begging call, juvenile","//www.xeno-canto.org/181226/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/181226","D","06:00","2014-06-02"
"3868","180972","Parus","major","","Great Tit","José Carlos Sires","Spain","dehesa de abajo, puebla del río, sevilla, andalucía","37.2072","-6.1784","call, female, male, song","//www.xeno-canto.org/180972/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/180972","D","?","2014-06-01"
"3869","179869","Parus","major","","Great Tit","José Carlos Sires","Spain","río parroso, cantillana, sevilla, andalucía","37.6431","-5.7447","begging call, juvenile","//www.xeno-canto.org/179869/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/179869","D","?","2014-05-24"
"3870","179616","Parus","major","","Great Tit","José Carlos Sires","Spain","lora del río, sevilla, andalucía",NA,NA,"begging call, juvenile","//www.xeno-canto.org/179616/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/179616","D","?","2014-05-20"
"3871","176103","Parus","major","","Great Tit","José Carlos Sires","Spain","lora del río, sevilla, andalucía",NA,NA,"call","//www.xeno-canto.org/176103/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/176103","D","?","2014-04-19"
"3872","176102","Parus","major","","Great Tit","José Carlos Sires","Spain","lora del río, sevilla, andalucía",NA,NA,"male, song","//www.xeno-canto.org/176102/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/176102","D","?","2014-04-19"
"3873","176100","Parus","major","","Great Tit","José Carlos Sires","Spain","lora del río, sevilla, andalucía",NA,NA,"call, female, male","//www.xeno-canto.org/176100/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/176100","D","?","2014-04-19"
"3874","175456","Parus","major","","Great Tit","José Carlos Sires","Spain","complejo endorréico de las cabezas de san juan, sevilla, andalucía","36.902","-5.8975","call","//www.xeno-canto.org/175456/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/175456","D","?","2014-04-12"
"3875","171366","Parus","major","","Great Tit","Albert Lastukhin","Russian Federation","Cheboksary, gorod Cheboksary, Chuvashia","56.1283","47.4026","subsong","//www.xeno-canto.org/171366/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/171366","D","10:30","2014-03-27"
"3876","171292","Parus","major","","Great Tit","José Carlos Sires","Spain","parque del dragón, alcalá de guadaíra, sevilla, andalucía","37.3359","-5.8579","call","//www.xeno-canto.org/171292/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/171292","D","?","2014-03-23"
"3877","171196","Parus","major","","Great Tit","José Carlos Sires","Spain","lora del río, sevilla, andalucía",NA,NA,"male, song","//www.xeno-canto.org/171196/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/171196","D","?","2014-03-22"
"3878","171195","Parus","major","","Great Tit","José Carlos Sires","Spain","lora del río, sevilla, andalucía",NA,NA,"call","//www.xeno-canto.org/171195/download","//creativecommons.org/licenses/by-nc-sa/4.0/","https://www.xeno-canto.org/171195","D","?","2014-03-22"
